"sex" "age" "field" "language" "education" "paranormal" "toss.K" "toss.RT" "grid.K" "grid.RT" "guess.K" "guess.RT" "roll.K" "roll.RT" "spot.K" "spot.RT" "K" "toss" "guess" "roll" "spot" "grid" "RT"
"male" 33.158904109589 "0" "french" 3 4 -1.28392844546275 25.5 0.356184830254905 32 1.12650572206249 21.4 1.73627693238746 20.1 1.7238208405361 16.9 0.731771975955641 "110100000000" "2512325413" "4214361523" "6748961324" "110001010" 115.9
"male" 44.172602739726 "other" "french" 6 0 -0.301972727256737 12.3 0.189437849218902 10.6 1.57308854888168 10.3 1.12664838574624 6.3 1.49644783615054 12.9 0.816729978548125 "011100100100" "3544121335" "1241365523" "5631774856" "100001010" 52.4
"male" 79.4547945205479 "0" "other" 1 0 -1.25670379581579 43.2 -0.984117277934768 23.4 -5.55472062146657 44.2 -11.3769232927985 12.6 -15.1528449549343 19.7 -6.86506198858999 "111000000000" "3335222222" "3333333333" "6666666666" "001111111" 143.1
"male" 45.3397260273973 "science" "french" 7 0 -1.61629402321168 24 1.77344872879726 15.4 0.365879829545969 15.3 0.0534354981281934 10.3 0.829434448635127 10.2 0.281180896378974 "100010000000" "5354515253" "4134265465" "5541296397" "111001010" 75.2
"male" 31.9890410958904 "science" "french" 4 4 -0.189567146728927 37.8 -3.04096573668208 26.7 2.14446450102102 26.8 1.14577009836578 17.6 1.33528055445975 13.6 0.278996454087109 "110111000000" "3541231543" "6456322315" "6855237491" "000000000" 122.5
"female" 29.5232876712329 "humanities" "french" 6 3 0.23852025170364 11.8 -3.04096573668208 9.7 -6.06114572574829 7.3 2.35564048582964 7.5 1.77122688167072 12 -0.947344768645274 "011000101011" "3333333245" "2546312564" "1487539728" "000000000" 48.3
"male" 54.0383561643836 "science" "french" 6 0 -0.336596017760872 6.3 -0.25296007246356 9.2 0.859845913296532 9.6 0.674500528146377 11.4 -0.287585521252721 11.5 0.131440965993151 "011010110000" "4523325311" "5215662214" "5346665874" "000101010" 48
"female" 23.4575342465753 "humanities" "french" 6 0 0.665394272280631 22.6 1.33650212698573 25.6 1.89661201321279 23.5 1.73995850108376 15.3 0.966617995079349 24.7 1.32101698172845 "001011001101" "4512133245" "3252416354" "2625417849" "100110101" 111.7
"male" 40.027397260274 "science" "french" 6 0 0.331697440652534 12.1 1.77344872879726 8.9 0.206229486121312 22.9 1.35018474630843 14.3 0.977333425175563 10.8 0.92777876541102 "001001110110" "2351235521" "1523425624" "5245769136" "010001111" 69
"male" 43.6630136986301 "science" "french" 5 0 1.19276816004908 7.3 -0.678035429199681 9.9 1.23566349962842 10.5 -0.253106240815498 9.1 0.48633573764724 9.9 0.396725145461912 "000010011101" "3442231453" "5222361443" "4552385615" "100100001" 46.7
"male" 16.7287671232877 "0" "french" 3 0 0.331697440652534 11.9 0.356184830254905 17.9 1.49763704124157 21.8 0.637248729344829 16 -15.1528449549343 10.1 -2.46601538268809 "011001101100" "3521445213" "4364412526" "2222222222" "011100010" 77.7
"male" 28.4027397260274 "science" "french" 7 0 0.251269885339297 11.3 0.145914824578648 5.3 1.52819508963942 12.4 1.6438188015452 7.8 1.38834911923851 8.8 0.991509544068215 "011101110011" "3423125431" "2635124352" "5497628553" "101100011" 45.6
"male" 38.6767123287671 "0" "french" 3 3 -0.395826269811938 10.1 1.33650212698573 16.1 -0.285792479989044 14.7 1.20727491555672 9.9 1.3028892094634 11.3 0.633009500440974 "001010101110" "3513351243" "5422635431" "5426617829" "010001011" 62.1
"female" 20.3890410958904 "science" "french" 4 3 -0.25121223725599 11.7 -3.04096573668208 9.4 1.48048166193172 10.2 1.91658357311677 8.5 2.02126603055008 9.6 0.4252306583321 "011010110010" "3245413243" "1536425516" "5268743659" "000000000" 49.4
"male" 54.813698630137 "science" "french" 6 0 -0.258636644911828 10.1 1.33650212698573 28.3 1.29004554802087 8.9 1.33908131751308 8.9 2.00757791872333 9.1 1.14291405326624 "001001111010" "2345213214" "1524251365" "5238745962" "110100010" 65.3
"female" 18.7369863013699 "0" "french" 3 0 1.06049521580345 9.5 1.8214169933467 13.5 -0.830675298607992 22 1.21990848297196 13.1 -7.49304482274602 8.3 -0.84437988584638 "010111100011" "3422343332" "5245561354" "5555558754" "110001100" 66.4
"female" 26.3452054794521 "science" "french" 4 0 -0.590539088626424 11.6 0.356184830254905 11.3 2.11683934639978 14.9 1.47549239297549 9.5 1.92583825190849 9.6 1.05676314658245 "110101000000" "2153432451" "4253462341" "1523689473" "100011101" 56.9
"" 32.2109589041096 "0" "other" 0 NA 0.451132209303213 6.2 -0.791814806528575 4.5 1.14631018286391 10.2 0.777767982054537 4.2 1.07456522184876 10.6 0.531592157908369 "011010011000" "3421113524" "1224535265" "5687459332" "101001111" 35.7
"male" 49.8438356164384 "0" "french" 2 0 -1.01066844934246 18.5 -2.43815400320842 39 -2.58602147017586 33.5 1.60313056958161 17.8 -15.1528449549343 7.3 -3.91691166161589 "011001100110" "2433333155" "5132643654" "5555555555" "111101111" 116.1
"female" 36.2328767123288 "other" "french" 5 1 -0.301972727256737 8.7 0.145914824578648 51.9 1.32376111032469 28.2 0.0512393228256219 35.1 1.92583825190849 8.9 0.628956156476143 "101110000000" "4234152531" "2513651353" "5412896732" "101100011" 132.8
"male" 36.7287671232877 "science" "french" 4 0 1.39018191626686 14.9 0.356184830254905 41.1 0.702724117091806 21 0.803884705261647 13.6 0.86987564526385 16.8 0.824570242827814 "001011100111" "2453132353" "2325436325" "5268653781" "101010110" 107.4
"male" 30.0876712328767 "science" "french" 6 0 1.90745369491854 9 0.356184830254905 32.9 0.417133844638856 13.7 1.5283170904635 13.2 1.26834367881591 17.5 1.09548662781834 "001011100101" "1323513435" "5462511634" "5698126575" "100011101" 86.3
"male" 16.6821917808219 "0" "french" 3 3 -1.40277178241531 22.9 -0.956960540698852 15.7 1.23922143845883 20.8 1.73995850108376 13.6 1.27964996464783 6.8 0.379819516215252 "010010101011" "2421335243" "4156342661" "1176234568" "010010001" 79.8
"male" 26.4958904109589 "other" "french" 6 0 -0.0146443731778813 18.1 0.356184830254905 19.8 1.54150668795034 22.1 0.942357558599938 14.1 2.24468315240861 12.4 1.01401757120718 "001001101100" "4212532431" "2454166531" "5439627185" "010001110" 86.5
"male" 43.5123287671233 "science" "english" 7 0 0.0978442151883221 27.7 1.03696005461221 26.6 -0.85722291541919 49.6 1.56359677081488 48.5 1.74217663235345 33.4 0.716670951509934 "010011000100" "3411222333" "2532641543" "5387654192" "011101010" 185.8
"male" 6.87945205479452 "0" "french" 1 0 -0.1149166963692 61.5 -0.694560743363462 42.4 0.639641752568944 36.5 2.4262111571435 48.1 1.99989442541933 38.7 0.851253979079822 "010110010101" "1234512345" "6541234561" "5826397841" "000101000" 227.2
"male" 45.7068493150685 "0" "french" 3 0 -4.41549456072126 23.1 -3.04096573668208 12.2 0.639641752568944 15.9 1.37833667229021 8.4 -15.1528449549343 15.2 -4.1182653654957 "000000000000" "2345123451" "5362136523" "5555555555" "000000000" 74.8
"female" 13.7808219178082 "0" "french" 2 3 0.918008534666728 9.3 0.723053305767659 20.4 0.74648288234276 11.1 1.18481918078074 9 1.11306489132227 10.1 0.937085758976031 "010001101001" "2343351231" "1525326412" "4155872549" "111100000" 59.9
"female" 33.3698630136986 "other" "french" 6 0 0.841993082163315 10.6 0.356184830254905 20.9 1.36224027278232 12.1 1.14336548527383 23.6 1.14597222626857 12.8 0.969951179348588 "010001011001" "4324152443" "4652341451" "5363195762" "010100011" 80
"male" 33.1506849315069 "science" "french" 7 0 0.0657831821354201 11.4 0.0895387518471959 17.3 0.794269225915758 15.4 1.30090158837088 8.8 1.77802210505512 8.8 0.805702970664875 "001101000011" "3112452432" "1545262153" "8546987253" "111010011" 61.7
"male" 34.0054794520548 "humanities" "english" 5 0 -0.189567146728927 17.6 1.8214169933467 13.2 -0.234305862879863 25.2 0.78518008964233 13.5 2.05470195603994 14.2 0.847485205884036 "001001100100" "5223523152" "4335264611" "4685712398" "010100101" 83.7
"male" 38.4986301369863 "science" "french" 6 1 0.685710118288427 12.1 1.8214169933467 9.7 -1.4893217373523 19.3 2.11406070833117 11.8 2.07231273453469 9.5 1.04083576342974 "001001100101" "4314434445" "3541623645" "4683719562" "101110010" 62.4
"male" 33.6712328767123 "science" "french" 5 4 0.213536736688299 6.6 0.781777371222475 4.4 1.54150668795034 10.8 2.08542669518285 4.4 0.0765138781499341 8.2 0.93975227383878 "010000111001" "4325123521" "1345632145" "6214789589" "000100101" 34.4
"male" 33.3095890410959 "science" "french" 7 1 1.06049521580345 59.7 0.206595179695689 36.2 0.799399438078049 49.9 1.8835025431904 60.6 0.903549347289864 28.3 0.97070834481149 "001011101001" "4413534452" "2366415342" "3613785896" "101000011" 234.7
"female" 28.958904109589 "other" "french" 6 0 0.944802694303407 14 0.145914824578648 35.3 1.11671164933674 33.2 1.6716196825721 13.2 1.82083240224055 14.5 1.13997625060629 "011010010111" "2352415214" "1523651422" "5281347953" "100011010" 110.2
"male" 37.172602739726 "other" "german" 6 4 0.534461913888016 17 1.77344872879726 21.2 1.30492613107366 13.5 1.22499415628482 10.9 1.00982899865364 14.1 1.16953198573948 "011000011001" "2321445532" "4153665462" "5198562578" "111001010" 76.7
"male" 36.2547945205479 "science" "german" 6 0 0.251269885339297 11.7 -0.473143680259071 16.3 1.03468710674166 20.9 1.03701247063423 10.1 1.00197579779536 14.2 0.570360316050295 "011110010001" "2345321225" "4542362315" "4233659745" "011010000" 73.2
"female" 29.2082191780822 "humanities" "french" 6 0 -1.28392844546275 25 0.356184830254905 11 1.59147353154415 16.6 1.74364982229131 18.5 1.94354863873618 6.3 0.870185675472759 "110100000000" "3445132415" "5316324365" "8542315987" "010101001" 77.4
"female" 30.9013698630137 "other" "french" 6 2 -4.41549456072126 5.6 0.145914824578648 14.3 1.48475006190442 15.5 1.51884838172507 12.4 -15.1528449549343 5.5 -3.28376524948948 "000000000000" "4215523414" "5351244635" "5555555555" "110001101" 53.3
"female" 33.7287671232877 "other" "french" 6 0 -3.53112897359473 20 0.446237925989999 20.7 2.22349234433361 21.5 2.35564048582964 7.7 1.74217663235345 14.6 0.647283682982394 "010101010101" "5423514325" "6435214635" "6432587915" "000111110" 84.5
"female" 49.1095890410959 "other" "french" 4 5 1.58550205033555 16 -3.04096573668208 9.6 0.998451403229549 19.8 -0.0584399476339699 14.3 1.99989442541933 12.6 0.296888438933676 "001111100010" "3451123433" "5425125626" "8513274596" "000000000" 72.3
"female" 33.6849315068493 "humanities" "french" 5 1 -1.28392844546275 44.1 1.33650212698573 21.7 1.0014340823314 22.9 1.35297448285778 26.7 1.52798751023615 13.9 0.786993951389662 "110100000000" "5244535432" "3525413425" "4873261468" "001011101" 129.3
"female" 18.5479452054795 "0" "french" 3 1 -0.846067465027413 14 1.8214169933467 40.2 2.0307814341657 19.7 1.17741363842095 15 2.14310714217543 9.7 1.26533034861627 "010001101101" "3245215432" "1135524162" "1542638795" "011100001" 98.6
"male" 33.4465753424658 "science" "french" 6 5 1.06049521580345 15.3 -1.21024367531816 13.5 0.321902727894917 17.4 0.454312681698874 11.9 2.11363758814517 4.9 0.54802090764485 "010111100011" "4554322335" "1544326566" "5436798514" "010001000" 63
"female" 40.8821917808219 "humanities" "french" 6 3 -0.69307687786102 28.4 0.356184830254905 20.9 -9.98203234107658 22.3 1.10077725892226 40.7 -15.1528449549343 15.9 -4.87419841693895 "111111000000" "1111111111" "3614255423" "2222222222" "010101001" 128.2
"male" 44.6383561643836 "science" "french" 6 0 -1.09518417489202 40.1 0.206595179695689 50.4 1.54597328927217 20.3 1.02813681679932 19 1.75638168231106 11.6 0.688380558637244 "000010010100" "5412345432" "5313645526" "6853498651" "100111010" 141.4
"male" 32.6438356164384 "humanities" "french" 6 0 1.58550205033555 17.2 -3.04096573668208 22.2 0.206229486121312 26.8 1.62672075953498 25.5 2.07231273453469 11.4 0.48995985876889 "001110100111" "2133544254" "6251343626" "5321486739" "000000000" 103.1
"male" 29.6082191780822 "humanities" "french" 6 2 1.12426765774974 8.7 0.145914824578648 9.7 1.37006982427864 10.1 0.523399842248376 7.2 0.467400921659294 8.2 0.72621061410294 "001110100011" "3421554531" "5226336416" "5456285617" "011100101" 43.9
"male" 50.7945205479452 "0" "french" 3 0 -4.41549456072126 6 1.8214169933467 14.3 -0.128897527622439 20.4 0.502008390179172 10 -15.1528449549343 5.9 -3.47476233195043 "000000000000" "2251432332" "1523621114" "5555555555" "001110011" 56.6
"male" 50.7945205479452 "0" "french" 3 0 -4.41549456072126 6 1.8214169933467 14.3 -0.128897527622439 20.4 0.502008390179172 10 -15.1528449549343 5.9 -3.47476233195043 "000000000000" "2251432332" "1523621114" "5555555555" "001110011" 56.6
"female" 39.786301369863 "other" "french" 6 2 -0.818235958308479 19.2 -0.25296007246356 9.4 1.00442338225805 18.2 1.92919427403427 13.2 1.44179643597836 17.9 0.660843612299728 "110001000000" "1124315441" "4423156214" "1452786399" "010100010" 77.9
"female" 58.4520547945205 "humanities" "french" 5 3 0.891969241371436 15.1 -0.596190894812097 14.8 1.26076876316658 19.7 0.81712894696792 15.9 1.55796729946677 11.1 0.786328671232122 "000101011011" "2341245435" "6625433145" "5623587419" "011101100" 76.6
"male" 20.0438356164384 "other" "french" 4 0 -0.414755268172264 16 0.356184830254905 26.3 0.340052316140887 26.6 1.35576981567282 22.4 1.17532326097255 9.2 0.56251499097378 "001011011011" "2431225322" "3253614252" "7251456395" "100011101" 100.5
"male" 21.3369863013699 "humanities" "spanish" 5 0 0.0147020212611245 6.8 0.206595179695689 14.9 1.82318994094492 14.3 1.58652163706786 10.2 1.86630318991339 8.8 1.0994623937766 "001100010100" "5324135243" "5311342651" "5268419278" "011110010" 55
"male" 29.4904109589041 "other" "french" 5 0 -0.0974759188804368 10.3 -0.68845135493541 11.3 2.15146025215057 10.8 1.51570638954609 5.9 2.24468315240861 11.5 1.02518450405788 "101111000000" "4315224351" "5112364216" "5483267195" "100011111" 49.8
"female" 43.9369863013699 "other" "french" 4 0 0.374697462719755 26.5 -0.68845135493541 13.9 0.284566659525096 34.5 1.13378831395969 20.9 0.810650692917686 32.6 0.383050354837363 "001001110100" "5343415452" "2562123452" "1989723215" "110110101" 128.4
"male" 65.1095890410959 "science" "french" 7 3 1.53266859740358 27.9 -0.0480615214056458 25.6 0.107375533177083 21.2 -2.27328593627251 19 2.04293716960193 19.1 0.272326768500887 "001110111000" "1114551423" "1152236666" "5869324586" "000000111" 112.8
"female" 47.3808219178082 "other" "french" 6 0 -1.01720087076147 23.9 0.446237925989999 21.4 2.20147530247293 26.2 1.11482920597532 28.7 0.960886479248335 18.3 0.741245608585023 "001001101101" "2315442513" "5144216533" "5742536188" "100100101" 118.5
"male" 47.2109589041096 "science" "french" 6 0 -0.25121223725599 22.8 1.03696005461221 48 0.388418917409233 18.8 1.4158056271548 21.2 1.14371129503881 15.8 0.746736731391813 "001011110100" "5232453345" "3265311526" "8364585796" "010101110" 126.6
"female" 67.3232876712329 "science" "french" 7 0 0.534461913888016 19.9 1.33650212698573 17.5 -4.44853900319146 22.8 0.61734163448426 15.7 2.17139167602433 11 0.0422316696381753 "000001111101" "2312222221" "1542234542" "7541862375" "001011101" 86.9
"female" 41.4383561643836 "humanities" "french" 6 0 -1.28392844546275 28.1 -0.68845135493541 17.5 0.206229486121312 26 -0.815757057494482 13.3 1.44248149672794 13.6 -0.227885175008678 "110100000000" "1455341534" "6665231141" "7845792167" "111110001" 98.5
"female" 32.3424657534247 "science" "french" 6 0 -1.01066844934246 17.5 0.356184830254905 17.9 1.25354794659586 49.9 0.38848960809242 37.3 1.62820514233688 39.3 0.523151815587521 "001000010111" "3532241543" "6246333412" "9652158679" "101011100" 161.9
"male" 61.627397260274 "0" "french" 0 0 0.419795859771245 8.4 1.33650212698573 4.7 1.87359129769738 14.6 1.8511886791792 9 0.0406213129548628 8.8 1.10433985531768 "000110111010" "5452331254" "1566342516" "5694185856" "110100010" 45.5
"male" 43.7835616438356 "science" "french" 6 0 0.841993082163315 4.8 0.145914824578648 3.6 0.249945753774303 14.7 0.529572489954073 5.1 -15.1528449549343 5.3 -2.67708376089279 "010001011001" "3254312323" "5215632163" "8888888888" "101001110" 33.5
"male" 10.413698630137 "0" "french" 1 0 0.483568301717597 52.6 -0.596190894812097 64.1 0.507145897684594 22.2 1.87535355539953 30.8 2.24468315240861 30.4 0.902912002479647 "011000110101" "2532231423" "5136462543" "5371649825" "100101011" 200.1
"female" 65.5205479452055 "humanities" "french" 7 5 1.06049521580345 10.4 0.356184830254905 25.8 -0.944464146272295 12.3 2.17819644642599 7.7 0.681080804185948 8.8 0.6662986300796 "010011100001" "4154322225" "1654253641" "8567432414" "001101010" 65
"male" 39.2082191780822 "other" "french" 6 0 1.03018647480829 20.1 0.356184830254905 25.6 0.655714839274828 30.7 0.60259575147352 11.2 1.13380228558488 31.8 0.755696836279285 "000101101110" "3431124554" "2663531165" "2565374528" "010001110" 119.4
"male" 57.5671232876712 "science" "french" 6 0 -1.80224486590996 23.5 -0.25296007246356 5.9 0.807131587916817 35.7 1.90408597417908 17.3 -15.1528449549343 12.6 -2.89936646624238 "000100010001" "3431453123" "5213546215" "6666666666" "010100010" 95
"female" 27.3397260273973 "science" "french" 6 0 -0.742566417535001 13.2 0.145914824578648 24 -9.98203234107658 20.3 1.69284049279605 11 1.04312802293695 8.3 -1.56854308365999 "010010111101" "3333333333" "1535264512" "5654714896" "010110001" 76.8
"male" 50.5315068493151 "0" "french" 3 0 1.3471818941997 6.8 -3.04096573668208 7.7 -0.039574841913987 7.3 -1.38859243407115 9 -0.497713679216317 13.5 -0.723932959536767 "011000010011" "3422233451" "2525553261" "5265711132" "000000000" 44.3
"female" 55.641095890411 "0" "french" 3 0 -1.25670379581579 13.1 -0.956960540698852 15.6 -0.081640781905354 33.8 -0.478954473242783 17.7 1.60656817602031 11.5 -0.233538283128494 "001000110111" "4335543243" "2254226515" "4517463985" "111001110" 91.7
"female" 24.7232876712329 "humanities" "french" 6 3 0.891969241371436 8.1 1.33650212698573 17.7 1.04698563115846 10.4 1.03256757710149 9 1.48063505531982 11.7 1.15773192638739 "011100101001" "2355312234" "4522634456" "4236257489" "010100110" 56.9
"male" 28.2958904109589 "science" "french" 6 1 -0.1149166963692 4.3 1.03696005461221 14.5 1.0014340823314 26.7 1.36137736022598 7.2 1.27226693012479 9 0.911424346185036 "010110100010" "1335231455" "5462513543" "7319867574" "011101010" 61.7
"male" 57.2547945205479 "science" "french" 6 0 -0.197501391013038 7.5 1.03696005461221 10.4 1.80680013542777 13.2 1.8511886791792 7.9 2.24468315240861 8.3 1.34842612612295 "001001000110" "5241235425" "1532641243" "4562398714" "001010101" 47.3
"male" 36.0493150684932 "science" "french" 6 0 -4.41549456072126 4.6 -3.04096573668208 6.2 1.29375030706704 8 -5.05939410971579 8.5 1.68293982429466 12 -1.90783285515149 "000000000000" "3421232145" "2525225225" "4236519542" "000000000" 39.3
"female" 41.613698630137 "humanities" "french" 6 3 -0.69307687786102 9.1 -3.04096573668208 8.6 0.566350115582684 17.5 -0.904732355950346 18.7 1.49247945481633 15.2 -0.515989080018886 "111111000000" "5325453214" "4354351612" "5317854698" "000000000" 69.1
"male" 53.6219178082192 "0" "french" 3 1 -0.69307687786102 33.7 -0.729549989308822 26.5 -6.06114572574829 42.2 1.22499415628482 94.5 1.92583825190849 8.7 -0.866588036944964 "111111000000" "4213333333" "2314461252" "8564793214" "100111001" 205.6
"female" 51.5424657534247 "humanities" "french" 4 0 1.3471818941997 6.5 -0.596190894812097 21.6 -0.457988926855406 18.4 0.184709968618104 11.6 -15.1528449549343 8.6 -2.9350265827568 "011000010011" "3444511544" "2554266365" "8888888888" "011001110" 66.7
"female" 51.0821917808219 "0" "german" 3 1 0.500223415084546 16.4 1.46639916626455 18.3 1.67253709432378 26.6 0.993188955223429 20.7 1.23599137153658 13.2 1.17366800048658 "011001001110" "2435421234" "2124235164" "2534589657" "001110001" 95.2
"male" 47.7041095890411 "0" "french" 3 0 0.225944087859878 17.8 0.145914824578648 13.9 1.69733851471373 15.2 0.683107553292903 13.2 -15.1528449549343 7.1 -2.48010799489783 "100111000000" "5342312544" "2665352514" "5555555555" "101001110" 67.2
"male" 25.2082191780822 "0" "french" 3 4 0.972396796684674 30.7 1.77344872879726 44.9 0.876071158531904 34.3 -0.00467913120413938 34.2 2.14310714217543 16.9 1.15206893899703 "001011110110" "2411345413" "2522654164" "2437816529" "101110000" 161
"male" 71.6356164383562 "humanities" "french" 5 1 -1.25670379581579 39.3 -2.02399352765238 27.6 1.22504573847049 31.4 -0.205561193775822 28 1.76581212247538 14.6 -0.0990801312596244 "111000000000" "4325551423" "2636142626" "5294835614" "000100000" 140.9
"male" 9.35616438356164 "0" "french" 1 1 1.2667543388864 42.2 -3.04096573668208 24.6 1.75879461067337 45.1 1.6507171965297 23.9 2.24468315240861 24.6 0.7759967123632 "011010100011" "3452121435" "2563641623" "5326174895" "000000000" 160.4
"male" 27.0630136986301 "science" "french" 6 0 0.866643443892017 12.1 0.356184830254905 13.1 -0.734641593360471 12.9 0.923763870614953 13.9 2.14116799953525 9.2 0.710623710187331 "010011100010" "2453413434" "5453126525" "5428931465" "110001010" 61.2
"female" 52.6767123287671 "science" "french" 6 5 -0.420979761617647 7.9 1.77344872879726 13.3 1.11022161719012 16.5 1.45430998598759 16.5 1.92246992059146 10.7 1.16789409818976 "000000011111" "3423513344" "5523642512" "8657423659" "110101100" 64.9
"female" 42.1013698630137 "science" "french" 6 1 1.06049521580345 13 0.145914824578648 13.4 0.909120156115947 15.6 1.99844941733826 12.7 1.71366211619869 15 1.165528346007 "011010001011" "3245453421" "1532365241" "5263468715" "011100101" 69.7
"female" 26.9068493150685 "science" "french" 4 4 -1.67403211589096 16.1 -0.179909135817002 5.6 2.11002070366035 12.4 1.77353778715342 11.7 2.24468315240861 7.3 0.854860078302884 "000110110110" "3224153421" "1522416325" "5426398175" "011001100" 53.1
"male" 44.5315068493151 "science" "french" 4 0 0.108783204202577 10.4 -0.179909135817002 14.6 -1.13025849869284 19.5 0.78518008964233 13.7 2.06614663334501 19.3 0.329988458536015 "100011000000" "3411555541" "5224315166" "6527341625" "011110100" 77.5
"male" 32.2602739726027 "science" "english" 5 4 0.685710118288427 9.6 -3.04096573668208 10.5 1.55946267482108 17 1.38689436310234 7.9 0.460704664982383 9.5 0.21036121690243 "000010110111" "2341523245" "5512462352" "5452317238" "000000000" 54.5
"female" 19.9780821917808 "science" "french" 4 0 0.918008534666728 8 1.33650212698573 7.9 1.69234155512521 13.2 2.4262111571435 5.4 2.17139167602433 5.1 1.7088910099891 "001100100001" "2415324513" "6251436152" "8417963284" "010001011" 39.6
"male" 56.0547945205479 "science" "french" 7 0 -0.590539088626424 8.7 0.446237925989999 7.1 1.52819508963942 6.6 -0.293096355926629 10.1 -0.375041345509576 8.3 0.143151245113358 "110101000000" "3421352433" "4351435244" "8655254824" "010011011" 40.8
"" 37.6082191780822 "0" "other" 0 NA 0.467207984648294 14.7 0.0895387518471959 30.8 0.736635093932636 18.7 1.05719183609921 15.4 0.621441117761399 9.8 0.594402956857747 "001101100010" "3425445251" "2535426651" "6422835141" "001101000" 89.4
"male" 45.8438356164384 "science" "french" 5 2 0.817983062534058 15.3 0.145914824578648 11.1 1.46354207928342 20.3 0.71277559942128 11.7 1.28286026009207 9.9 0.884615165181895 "000110111001" "2534133244" "5221146335" "5562489561" "011100101" 68.3
"male" 25.1945205479452 "science" "french" 6 0 0.665394272280631 15.1 1.8214169933467 7.9 0.963165216900051 24.7 1.67865743965806 15.6 2.14310714217543 12.1 1.45434821287217 "011100110100" "2452341221" "1545316254" "4867239518" "010001101" 75.4
"male" 34.158904109589 "science" "french" 6 0 -1.28392844546275 20 0.206595179695689 49 0.73418435792604 46.4 0.421012522865567 16.5 0.850503767361457 13 0.185673476477201 "110100000000" "4232534254" "2125426323" "2647145734" "101001100" 144.9
"male" 21.2876712328767 "other" "french" 5 1 -0.213168440380414 15.8 1.77344872879726 21.7 1.14631018286391 27.8 1.20476188883233 19 1.46275912683143 11.4 1.0748222973889 "001001110101" "2453111423" "4216341533" "5143962852" "100010110" 95.7
"female" 19.3808219178082 "science" "french" 4 2 0.451132209303213 31.3 0.189437849218902 18.1 0.562033832836392 20.1 1.2533020593137 18.7 1.07759284635403 8.8 0.706699759405247 "011100111001" "2354523512" "5133423164" "8636541598" "100001010" 97
"male" 40.1369863013699 "0" "french" 0 0 -0.526397724789923 10.8 1.77344872879726 11.7 1.03775122425009 10.6 1.23522152653282 8.4 1.08943573982987 7.7 0.921891898924023 "100101000000" "3253423524" "4216535342" "8476219562" "010100111" 49.2
"male" 39.6904109589041 "science" "french" 7 2 -0.69307687786102 9.4 -1.47477450528602 17.2 1.82318994094492 21.4 0.0262289927347449 6.8 1.56255185338434 10 0.248823880783393 "000010111000" "3214352134" "2356444116" "5269314755" "000010100" 64.8
"male" 44.2219178082192 "science" "french" 4 0 0.374697462719755 8.8 1.8214169933467 18.6 2.07643594404354 21.8 1.91658357311677 10.6 0.310626565387725 8.6 1.2999521077229 "011101001011" "1354425143" "5113436251" "1626368371" "010011101" 68.4
"female" 40.2821917808219 "science" "french" 5 3 -1.28392844546275 13.9 -0.791814806528575 26.2 1.78525281072012 18.9 1.75851367459431 12.2 0.875563881939696 11.8 0.46871742305256 "110100000000" "2314352214" "5422163512" "5882423615" "111001101" 83
"male" 33.3506849315068 "science" "spanish" 7 0 0.331697440652534 7.5 0.356184830254905 8.6 0.590340174615042 14.3 1.2955317438028 15.7 1.66748754430593 10.1 0.848248346726242 "011001110100" "3435215321" "5351624316" "5687364192" "011100010" 56.2
"male" 38.6356164383562 "science" "french" 6 2 0.817983062534058 8.1 1.8214169933467 6.2 0.726858796449739 12.6 -0.285361981171268 8.1 1.50612794880947 10.5 0.91740496399374 "001110100110" "4315453452" "5336355211" "9632568723" "101100010" 45.5
"male" 48.227397260274 "humanities" "english" 5 0 0.451132209303213 25.1 -3.04096573668208 17.7 1.89081983626645 23.7 0.191973962170746 19.6 1.52827720589843 12.3 0.204247495391352 "000101011100" "4355124315" "3436543144" "7859142574" "000000000" 98.4
"male" 41.6684931506849 "science" "french" 6 0 0.500223415084546 16.1 -0.142574845308193 27 0.0920895681031883 48.3 1.08456043319114 19.8 1.88717303529663 14.9 0.684294321273462 "000100111110" "4511432143" "1141365241" "8624795841" "100011011" 126.1
"male" 27.3452054794521 "humanities" "german" 4 1 -0.590539088626424 7.6 0.0895387518471959 12.8 0.390314314011955 11.7 0.551394659831436 5.5 1.89394802060698 6.5 0.466931331534229 "110101000000" "3514335121" "6522653142" "9325487651" "011010111" 44.1
"male" 22.1452054794521 "science" "french" 5 3 -0.123515212175724 5.6 0.356184830254905 13 0.409416464985815 27 1.33356260558296 10 1.90278165906311 10.1 0.775686069542213 "000100110001" "1354322343" "2416544216" "5168375426" "010001110" 65.7
"male" 37.3506849315068 "science" "other" 7 3 -0.0146443731778813 64.3 -3.04096573668208 9.4 1.63856501014882 17.6 -0.553427008183347 14 -15.1528449549343 15 -3.42466341256576 "010110011001" "4232155431" "5542166612" "4444444444" "111111111" 120.3
"male" 33.3808219178082 "science" "french" 6 0 0.374697462719755 9.1 1.03696005461221 30.2 1.16978961559879 14.1 0.815229188062906 13.2 0.685778108068747 8.9 0.816490885812482 "001011100100" "2312432534" "2542613326" "5865231419" "001010101" 75.5
"male" 26.1835616438356 "science" "french" 6 0 -1.43852976637882 9.4 0.356184830254905 18.6 1.31619547770708 19.5 1.34462197268944 8.8 1.74217663235345 10.7 0.664129829325211 "101101000000" "2353411453" "2451365316" "5429638716" "001101010" 67
